pitcher,season,ground,fly,line,bip,GB_percent,FB_percent,LD_percent
burnc002,2021,199,103,86,394,0.5050761421319797,0.2614213197969543,0.2182741116751269
burrb002,2020,10,5,7,22,0.45454545454545453,0.22727272727272727,0.3181818181818182
buted001,2020,4,0,3,7,0.5714285714285714,0.0,0.42857142857142855
buttt001,2020,40,14,25,80,0.5,0.175,0.3125
cabra002,2021,2,1,1,4,0.5,0.25,0.25
cabre003,2021,28,16,17,63,0.4444444444444444,0.25396825396825395,0.2698412698412698
cabrg001,2020,16,13,14,43,0.37209302325581395,0.3023255813953488,0.32558139534883723
cabrg001,2021,73,57,41,175,0.41714285714285715,0.32571428571428573,0.2342857142857143
cahit001,2020,19,17,18,56,0.3392857142857143,0.30357142857142855,0.32142857142857145
camad001,2021,16,11,8,35,0.45714285714285713,0.3142857142857143,0.22857142857142856
campp001,2021,36,23,20,81,0.4444444444444444,0.2839506172839506,0.24691358024691357
canng001,2020,57,52,40,150,0.38,0.3466666666666667,0.26666666666666666
canng001,2021,67,61,43,171,0.391812865497076,0.3567251461988304,0.25146198830409355
carrc003,2020,82,32,49,165,0.49696969696969695,0.19393939393939394,0.296969696969697
carrc004,2020,4,2,6,12,0.3333333333333333,0.16666666666666666,0.5
casta005,2020,0,1,1,2,0.0,0.5,0.5
castd002,2020,44,15,16,77,0.5714285714285714,0.19480519480519481,0.2077922077922078
castd002,2021,66,34,23,127,0.5196850393700787,0.2677165354330709,0.18110236220472442
castd003,2020,48,27,25,100,0.48,0.27,0.25
casth002,2020,15,6,9,30,0.5,0.2,0.3
casth002,2021,60,44,33,142,0.4225352112676056,0.30985915492957744,0.2323943661971831
castl003,2020,108,33,47,188,0.574468085106383,0.17553191489361702,0.25
castm002,2020,33,12,14,59,0.559322033898305,0.2033898305084746,0.23728813559322035
castm002,2021,92,43,35,170,0.5411764705882353,0.2529411764705882,0.20588235294117646
castr005,2020,50,39,32,121,0.4132231404958678,0.32231404958677684,0.2644628099173554
ceasd001,2020,69,45,48,162,0.42592592592592593,0.2777777777777778,0.2962962962962963
ceasd001,2021,138,147,100,390,0.35384615384615387,0.3769230769230769,0.2564102564102564
cedeb001,2020,6,2,3,11,0.5454545454545454,0.18181818181818182,0.2727272727272727
cessl001,2020,30,22,26,78,0.38461538461538464,0.28205128205128205,0.3333333333333333
cessl001,2021,97,39,45,183,0.5300546448087432,0.21311475409836064,0.2459016393442623
chacj001,2020,3,5,9,17,0.17647058823529413,0.29411764705882354,0.5294117647058824
chacj001,2021,89,50,44,186,0.478494623655914,0.26881720430107525,0.23655913978494625
chafa001,2020,12,6,8,26,0.46153846153846156,0.23076923076923078,0.3076923076923077
chafa001,2021,79,59,35,177,0.4463276836158192,0.3333333333333333,0.1977401129943503
chapa001,2020,8,8,7,23,0.34782608695652173,0.34782608695652173,0.30434782608695654
chapa001,2021,44,26,24,96,0.4583333333333333,0.2708333333333333,0.25
charj001,2021,66,42,34,142,0.4647887323943662,0.29577464788732394,0.23943661971830985
chatt001,2020,20,9,21,50,0.4,0.18,0.42
chatt001,2021,41,14,25,80,0.5125,0.175,0.3125
chavj001,2020,22,13,14,50,0.44,0.26,0.28
chavj001,2021,45,35,27,108,0.4166666666666667,0.32407407407407407,0.25
chiry001,2020,11,9,13,34,0.3235294117647059,0.2647058823529412,0.38235294117647056
cimba001,2020,23,12,10,45,0.5111111111111111,0.26666666666666666,0.2222222222222222
cimba001,2021,114,55,42,210,0.5428571428571428,0.2619047619047619,0.2
cishs001,2020,19,19,17,55,0.34545454545454546,0.34545454545454546,0.3090909090909091
cishs001,2021,98,59,36,195,0.5025641025641026,0.30256410256410254,0.18461538461538463
cisnj001,2020,28,22,25,75,0.37333333333333335,0.29333333333333333,0.3333333333333333
cisnj001,2021,75,46,37,162,0.46296296296296297,0.2839506172839506,0.22839506172839505
civaa001,2020,101,49,63,213,0.47417840375586856,0.2300469483568075,0.29577464788732394
civaa001,2021,161,95,81,341,0.47214076246334313,0.2785923753665689,0.2375366568914956
clart003,2020,54,34,26,114,0.47368421052631576,0.2982456140350877,0.22807017543859648
clart003,2021,53,44,39,137,0.38686131386861317,0.32116788321167883,0.2846715328467153
clase001,2021,129,27,31,187,0.6898395721925134,0.1443850267379679,0.1657754010695187
claua001,2020,27,14,15,57,0.47368421052631576,0.24561403508771928,0.2631578947368421
claua001,2021,52,15,29,97,0.5360824742268041,0.15463917525773196,0.29896907216494845
clays001,2021,92,21,36,149,0.6174496644295302,0.14093959731543623,0.24161073825503357
cleag001,2020,2,0,0,2,1.0,0.0,0.0
cleag001,2021,24,11,10,46,0.5217391304347826,0.2391304347826087,0.21739130434782608
clevm001,2020,36,31,34,103,0.34951456310679613,0.30097087378640774,0.3300970873786408
clipt001,2020,20,28,18,66,0.30303030303030304,0.42424242424242425,0.2727272727272727
clipt001,2021,19,35,17,73,0.2602739726027397,0.4794520547945205,0.2328767123287671
cobba001,2020,91,20,48,160,0.56875,0.125,0.3
cobba001,2021,138,43,71,254,0.5433070866141733,0.16929133858267717,0.2795275590551181
codyk001,2020,29,19,12,60,0.48333333333333334,0.31666666666666665,0.2
codyk001,2021,15,7,10,33,0.45454545454545453,0.21212121212121213,0.30303030303030304
colea002,2020,22,27,13,63,0.3492063492063492,0.42857142857142855,0.20634920634920634
colea002,2021,6,8,7,21,0.2857142857142857,0.38095238095238093,0.3333333333333333
coleg001,2020,83,66,46,196,0.42346938775510207,0.336734693877551,0.23469387755102042
coleg001,2021,188,133,99,421,0.44655581947743467,0.3159144893111639,0.23515439429928742
colie001,2020,3,0,1,4,0.75,0.0,0.25
coloa001,2020,35,12,21,69,0.5072463768115942,0.17391304347826086,0.30434782608695654
coons001,2020,22,13,9,44,0.5,0.29545454545454547,0.20454545454545456
coons001,2021,67,24,23,114,0.5877192982456141,0.21052631578947367,0.20175438596491227
corbp001,2020,98,47,60,207,0.47342995169082125,0.22705314009661837,0.2898550724637681
corbp001,2021,250,113,130,507,0.4930966469428008,0.22287968441814596,0.2564102564102564
cordj001,2020,51,13,32,97,0.5257731958762887,0.13402061855670103,0.32989690721649484
cortn001,2020,10,6,5,21,0.47619047619047616,0.2857142857142857,0.23809523809523808
cottj001,2021,27,45,14,88,0.3068181818181818,0.5113636363636364,0.1590909090909091
could001,2020,2,2,3,7,0.2857142857142857,0.2857142857142857,0.42857142857142855
cousj001,2021,28,15,14,58,0.4827586206896552,0.25862068965517243,0.2413793103448276
coved001,2020,24,10,11,45,0.5333333333333333,0.2222222222222222,0.24444444444444444
crick001,2020,6,5,7,18,0.3333333333333333,0.2777777777777778,0.3888888888888889
crick001,2021,22,22,16,62,0.3548387096774194,0.3548387096774194,0.25806451612903225
crics001,2020,35,17,20,72,0.4861111111111111,0.2361111111111111,0.2777777777777778
crics001,2021,37,27,17,81,0.4567901234567901,0.3333333333333333,0.20987654320987653
crisc002,2021,6,1,3,10,0.6,0.1,0.3
crisn001,2020,11,4,5,20,0.55,0.2,0.25
crisn001,2021,126,60,47,238,0.5294117647058824,0.25210084033613445,0.19747899159663865
crocg001,2020,9,4,0,13,0.6923076923076923,0.3076923076923077,0.0
crocg001,2021,56,42,38,141,0.3971631205673759,0.2978723404255319,0.2695035460992908
croww001,2020,8,8,8,24,0.3333333333333333,0.3333333333333333,0.3333333333333333
croww001,2021,151,96,75,325,0.4646153846153846,0.2953846153846154,0.23076923076923078
cruzj006,2020,0,1,3,4,0.0,0.25,0.75
cuetj001,2020,81,50,52,183,0.4426229508196721,0.273224043715847,0.28415300546448086
cuetj001,2021,133,100,96,343,0.3877551020408163,0.2915451895043732,0.27988338192419826
culbc001,2020,0,1,0,1,0.0,1.0,0.0
curtj003,2020,42,30,25,97,0.4329896907216495,0.30927835051546393,0.25773195876288657
curtj003,2021,51,39,33,124,0.4112903225806452,0.31451612903225806,0.2661290322580645
darvy001,2020,88,46,62,198,0.4444444444444444,0.23232323232323232,0.31313131313131315
darvy001,2021,157,144,95,402,0.39054726368159204,0.3582089552238806,0.236318407960199
davia003,2020,16,3,5,24,0.6666666666666666,0.125,0.20833333333333334
davia003,2021,35,23,15,73,0.4794520547945205,0.3150684931506849,0.2054794520547945
davim005,2020,3,2,6,11,0.2727272727272727,0.18181818181818182,0.5454545454545454
davit005,2020,2,3,1,6,0.3333333333333333,0.5,0.16666666666666666
davit005,2021,26,21,13,61,0.4262295081967213,0.3442622950819672,0.21311475409836064
daviw001,2020,8,3,5,16,0.5,0.1875,0.3125
daviw001,2021,44,43,34,123,0.35772357723577236,0.34959349593495936,0.2764227642276423
daviz001,2020,94,56,56,211,0.44549763033175355,0.26540284360189575,0.26540284360189575
daviz001,2021,196,110,128,448,0.4375,0.24553571428571427,0.2857142857142857
daytg001,2020,23,32,22,78,0.2948717948717949,0.41025641025641024,0.28205128205128205
daytg001,2021,10,15,12,39,0.2564102564102564,0.38461538461538464,0.3076923076923077
degeb001,2021,85,30,42,158,0.5379746835443038,0.189873417721519,0.26582278481012656
degrj001,2020,62,41,37,140,0.44285714285714284,0.29285714285714287,0.2642857142857143
degrj001,2021,74,55,31,160,0.4625,0.34375,0.19375
dejoc001,2020,8,8,5,22,0.36363636363636365,0.36363636363636365,0.22727272727272727
dejoc001,2021,42,45,38,126,0.3333333333333333,0.35714285714285715,0.30158730158730157
delej003,2020,6,3,4,13,0.46153846153846156,0.23076923076923078,0.3076923076923077
delej003,2021,15,11,15,41,0.36585365853658536,0.2682926829268293,0.36585365853658536
deloe001,2021,39,28,24,95,0.4105263157894737,0.29473684210526313,0.25263157894736843
delpm001,2020,7,0,8,15,0.4666666666666667,0.0,0.5333333333333333
demet001,2020,2,3,0,5,0.4,0.6,0.0
dermm001,2020,2,0,0,2,1.0,0.0,0.0
desca001,2020,45,26,35,107,0.4205607476635514,0.24299065420560748,0.32710280373831774
desca001,2021,211,141,109,469,0.44989339019189767,0.3006396588486141,0.232409381663113
detmr001,2021,23,22,18,64,0.359375,0.34375,0.28125
detwr001,2020,35,14,9,58,0.603448275862069,0.2413793103448276,0.15517241379310345
detwr001,2021,55,47,26,129,0.4263565891472868,0.3643410852713178,0.20155038759689922
devec001,2020,6,2,4,12,0.5,0.16666666666666666,0.3333333333333333
devec001,2021,10,7,8,25,0.4,0.28,0.32
diaze006,2020,21,10,12,42,0.5,0.23809523809523808,0.2857142857142857
diaze006,2021,44,46,39,133,0.3308270676691729,0.3458646616541353,0.2932330827067669
diazj006,2020,29,9,27,68,0.4264705882352941,0.1323529411764706,0.39705882352941174
diazj007,2021,18,13,10,41,0.43902439024390244,0.3170731707317073,0.24390243902439024
diazm004,2021,44,26,28,99,0.4444444444444444,0.26262626262626265,0.2828282828282828
diehp001,2020,9,5,4,18,0.5,0.2777777777777778,0.2222222222222222
diekj001,2020,30,12,7,50,0.6,0.24,0.14
diekj001,2021,49,43,36,131,0.37404580152671757,0.3282442748091603,0.2748091603053435
difow001,2021,3,4,6,13,0.23076923076923078,0.3076923076923077,0.46153846153846156
dobnr001,2020,93,18,38,151,0.6158940397350994,0.11920529801324503,0.25165562913907286
dobnr001,2021,105,26,44,176,0.5965909090909091,0.14772727272727273,0.25
dolir001,2020,26,14,12,56,0.4642857142857143,0.25,0.21428571428571427
dolir001,2021,37,28,20,85,0.43529411764705883,0.32941176470588235,0.23529411764705882
dools001,2020,1,9,12,23,0.043478260869565216,0.391304347826087,0.5217391304347826
dools001,2021,28,65,42,138,0.2028985507246377,0.47101449275362317,0.30434782608695654
doylt001,2020,3,2,6,11,0.2727272727272727,0.18181818181818182,0.5454545454545454
drako001,2020,15,11,6,33,0.45454545454545453,0.3333333333333333,0.18181818181818182
duffd001,2020,51,52,47,151,0.33774834437086093,0.3443708609271523,0.31125827814569534
duffm002,2021,1,0,0,1,1.0,0.0,0.0
dufft001,2020,34,10,14,58,0.5862068965517241,0.1724137931034483,0.2413793103448276
dufft001,2021,74,47,36,159,0.46540880503144655,0.29559748427672955,0.22641509433962265
duggr001,2020,15,15,14,44,0.3409090909090909,0.3409090909090909,0.3181818181818182
duggr001,2021,33,22,28,84,0.39285714285714285,0.2619047619047619,0.3333333333333333
dunnd001,2020,41,25,26,93,0.44086021505376344,0.26881720430107525,0.27956989247311825
dunnd001,2021,186,70,76,334,0.5568862275449101,0.20958083832335328,0.2275449101796407
dunnj002,2020,41,43,33,117,0.3504273504273504,0.36752136752136755,0.28205128205128205
duplj001,2021,22,10,10,43,0.5116279069767442,0.23255813953488372,0.23255813953488372
eatoa002,2021,3,2,0,5,0.6,0.4,0.0
edwac001,2020,6,3,1,10,0.6,0.3,0.1
edwac001,2021,5,9,5,19,0.2631578947368421,0.47368421052631576,0.2631578947368421
efliz001,2020,74,39,36,152,0.4868421052631579,0.2565789473684211,0.23684210526315788
efliz001,2021,141,87,80,309,0.4563106796116505,0.2815533980582524,0.2588996763754045
eibnb001,2020,3,2,6,11,0.2727272727272727,0.18181818181818182,0.5454545454545454
elles001,2020,11,8,7,26,0.4230769230769231,0.3076923076923077,0.2692307692307692
eovan001,2020,67,23,35,128,0.5234375,0.1796875,0.2734375
eovan001,2021,243,176,148,570,0.4263157894736842,0.3087719298245614,0.2596491228070175
erlir001,2020,25,28,26,80,0.3125,0.35,0.325
eshet001,2020,42,32,36,110,0.38181818181818183,0.2909090909090909,0.32727272727272727
eshet001,2021,37,35,24,98,0.37755102040816324,0.35714285714285715,0.24489795918367346
espip001,2020,8,4,5,17,0.47058823529411764,0.23529411764705882,0.29411764705882354
espip001,2021,121,108,80,318,0.3805031446540881,0.33962264150943394,0.25157232704402516
espis001,2020,1,5,2,8,0.125,0.625,0.25
estec001,2020,23,19,29,71,0.323943661971831,0.2676056338028169,0.4084507042253521
estec001,2021,84,54,37,179,0.4692737430167598,0.3016759776536313,0.20670391061452514
evand003,2020,3,2,3,8,0.375,0.25,0.375
evand003,2021,13,32,20,66,0.19696969696969696,0.48484848484848486,0.30303030303030304
fairp001,2020,37,28,23,88,0.42045454545454547,0.3181818181818182,0.26136363636363635
fairp001,2021,49,36,28,114,0.4298245614035088,0.3157894736842105,0.24561403508771928
faltb001,2021,36,31,25,92,0.391304347826087,0.33695652173913043,0.2717391304347826
famij001,2020,45,15,13,73,0.6164383561643836,0.2054794520547945,0.1780821917808219
famij001,2021,80,30,37,150,0.5333333333333333,0.2,0.24666666666666667
farij001,2021,41,35,23,102,0.4019607843137255,0.3431372549019608,0.22549019607843138
farmb001,2020,36,13,17,67,0.5373134328358209,0.19402985074626866,0.2537313432835821
farmb001,2021,41,32,26,99,0.41414141414141414,0.32323232323232326,0.26262626262626265
farrl001,2020,4,3,4,12,0.3333333333333333,0.25,0.3333333333333333
fedde001,2020,93,25,40,159,0.5849056603773585,0.15723270440251572,0.25157232704402516
fedde001,2021,198,88,88,387,0.5116279069767442,0.22739018087855298,0.22739018087855298
felim001,2020,2,1,3,6,0.3333333333333333,0.16666666666666666,0.5
fergc001,2020,23,11,6,41,0.5609756097560976,0.2682926829268293,0.14634146341463414
fernj006,2020,4,3,4,11,0.36363636363636365,0.2727272727272727,0.36363636363636365
fernj006,2021,29,9,26,65,0.4461538461538462,0.13846153846153847,0.4
fernj007,2021,9,8,6,23,0.391304347826087,0.34782608695652173,0.2608695652173913
feyej001,2020,8,10,3,21,0.38095238095238093,0.47619047619047616,0.14285714285714285
feyej001,2021,60,67,26,158,0.379746835443038,0.4240506329113924,0.16455696202531644
fierm001,2020,71,67,57,198,0.35858585858585856,0.3383838383838384,0.2878787878787879
finnk001,2020,33,13,17,64,0.515625,0.203125,0.265625
finnk001,2021,90,51,35,180,0.5,0.2833333333333333,0.19444444444444445
flahj002,2020,53,19,39,112,0.4732142857142857,0.16964285714285715,0.3482142857142857
flemj001,2020,69,20,21,111,0.6216216216216216,0.18018018018018017,0.1891891891891892
flemj001,2021,196,63,79,343,0.5714285714285714,0.1836734693877551,0.2303206997084548
fleta001,2020,6,2,4,12,0.5,0.16666666666666666,0.3333333333333333
flexc001,2021,242,170,137,553,0.4376130198915009,0.3074141048824593,0.24773960216998192
florb002,2020,5,1,2,8,0.625,0.125,0.25
flord002,2020,49,18,20,87,0.5632183908045977,0.20689655172413793,0.22988505747126436
flord002,2021,90,52,39,181,0.4972375690607735,0.287292817679558,0.2154696132596685
foltm001,2020,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
foltm001,2021,166,134,104,409,0.4058679706601467,0.3276283618581907,0.254278728606357
fontw001,2020,21,16,19,58,0.3620689655172414,0.27586206896551724,0.3275862068965517
forsl001,2020,0,2,3,5,0.0,0.4,0.6
fostm001,2020,24,23,19,68,0.35294117647058826,0.3382352941176471,0.27941176470588236
fostm001,2021,34,47,28,110,0.3090909090909091,0.42727272727272725,0.2545454545454545
frans001,2020,4,8,2,14,0.2857142857142857,0.5714285714285714,0.14285714285714285
frans001,2021,23,13,9,48,0.4791666666666667,0.2708333333333333,0.1875
frazt001,2020,0,1,1,2,0.0,0.5,0.5
freek001,2020,116,41,61,223,0.5201793721973094,0.18385650224215247,0.273542600896861
frees001,2020,5,5,2,12,0.4166666666666667,0.4166666666666667,0.16666666666666666
frial001,2021,3,3,2,8,0.375,0.375,0.25
friem001,2020,116,51,46,215,0.5395348837209303,0.2372093023255814,0.21395348837209302
friem001,2021,275,124,113,525,0.5238095238095238,0.2361904761904762,0.21523809523809523
fry-j001,2020,23,9,12,44,0.5227272727272727,0.20454545454545456,0.2727272727272727
fry-p001,2020,34,11,11,56,0.6071428571428571,0.19642857142857142,0.19642857142857142
fry-p001,2021,56,27,29,114,0.49122807017543857,0.23684210526315788,0.2543859649122807
fulmc001,2020,15,8,4,27,0.5555555555555556,0.2962962962962963,0.14814814814814814
fulmc001,2021,36,21,15,73,0.4931506849315068,0.2876712328767123,0.2054794520547945
fulmm001,2020,37,28,27,95,0.3894736842105263,0.29473684210526313,0.28421052631578947
funkk001,2020,28,11,16,55,0.509090909090909,0.2,0.2909090909090909
funkk001,2021,100,42,42,188,0.5319148936170213,0.22340425531914893,0.22340425531914893
gallg001,2020,15,9,10,35,0.42857142857142855,0.2571428571428571,0.2857142857142857
gallg001,2021,62,73,46,185,0.33513513513513515,0.3945945945945946,0.24864864864864866
gallz001,2020,84,38,49,172,0.4883720930232558,0.22093023255813954,0.28488372093023256
gallz001,2021,144,88,74,311,0.4630225080385852,0.2829581993569132,0.2379421221864952
gantj002,2020,23,7,5,36,0.6388888888888888,0.19444444444444445,0.1388888888888889
gantj002,2021,153,79,75,313,0.48881789137380194,0.2523961661341853,0.23961661341853036
garcb001,2020,30,22,17,70,0.42857142857142855,0.3142857142857143,0.24285714285714285
garcb001,2021,47,44,30,123,0.3821138211382114,0.35772357723577236,0.24390243902439024
garcd003,2020,37,38,27,103,0.3592233009708738,0.36893203883495146,0.2621359223300971
garce001,2020,3,4,2,9,0.3333333333333333,0.4444444444444444,0.2222222222222222
garcj006,2020,23,15,12,50,0.46,0.3,0.24
garcj006,2021,75,52,47,177,0.423728813559322,0.2937853107344633,0.2655367231638418
garcl005,2020,12,3,9,24,0.5,0.125,0.375
garcl007,2020,15,12,11,38,0.39473684210526316,0.3157894736842105,0.2894736842105263
garcl007,2021,169,155,103,431,0.39211136890951276,0.35962877030162416,0.23897911832946636
garcr006,2020,15,8,9,32,0.46875,0.25,0.28125
garcr007,2020,25,19,21,66,0.3787878787878788,0.2878787878787879,0.3181818181818182
garcy001,2020,19,15,12,46,0.41304347826086957,0.32608695652173914,0.2608695652173913
garcy001,2021,80,57,36,176,0.45454545454545453,0.32386363636363635,0.20454545454545456
garra001,2020,16,10,7,33,0.48484848484848486,0.30303030303030304,0.21212121212121213
garra001,2021,63,26,26,116,0.5431034482758621,0.22413793103448276,0.22413793103448276
garrb001,2020,13,3,2,18,0.7222222222222222,0.16666666666666666,0.1111111111111111
gausk001,2020,61,34,45,141,0.4326241134751773,0.24113475177304963,0.3191489361702128
gausk001,2021,210,153,116,489,0.4294478527607362,0.3128834355828221,0.23721881390593047
gavis001,2020,1,5,5,11,0.09090909090909091,0.45454545454545453,0.45454545454545453
gearc001,2020,1,3,0,4,0.25,0.75,0.0
gerbj001,2020,21,13,15,49,0.42857142857142855,0.2653061224489796,0.30612244897959184
gibai001,2020,15,5,12,33,0.45454545454545453,0.15151515151515152,0.36363636363636365
gibsk002,2020,106,32,56,195,0.5435897435897435,0.1641025641025641,0.28717948717948716
gibsk002,2021,273,114,124,514,0.5311284046692607,0.22178988326848248,0.24124513618677043
gilbl001,2021,53,36,22,112,0.4732142857142857,0.32142857142857145,0.19642857142857142
gilbl002,2021,111,124,85,324,0.3425925925925926,0.38271604938271603,0.2623456790123457
gilbt001,2021,47,44,19,114,0.41228070175438597,0.38596491228070173,0.16666666666666666
gilek001,2020,4,2,1,7,0.5714285714285714,0.2857142857142857,0.14285714285714285
gilms001,2020,6,5,2,13,0.46153846153846156,0.38461538461538464,0.15384615384615385
ginkk001,2020,14,16,15,45,0.3111111111111111,0.35555555555555557,0.3333333333333333
ginkk001,2021,34,23,17,75,0.4533333333333333,0.30666666666666664,0.22666666666666666
gioll001,2020,73,49,45,168,0.43452380952380953,0.2916666666666667,0.26785714285714285
gioll001,2021,158,161,127,450,0.3511111111111111,0.35777777777777775,0.2822222222222222
givem001,2020,13,23,15,51,0.2549019607843137,0.45098039215686275,0.29411764705882354
givem001,2021,48,37,41,127,0.3779527559055118,0.29133858267716534,0.3228346456692913
glast001,2020,81,56,36,174,0.46551724137931033,0.3218390804597701,0.20689655172413793
glast001,2021,87,52,41,180,0.48333333333333334,0.28888888888888886,0.22777777777777777
godlz001,2020,40,24,25,89,0.449438202247191,0.2696629213483146,0.2808988764044944
gomba001,2020,38,16,23,78,0.48717948717948717,0.20512820512820512,0.2948717948717949
gomba001,2021,143,91,71,311,0.45980707395498394,0.29260450160771706,0.2282958199356913
gonst001,2020,45,50,43,140,0.32142857142857145,0.35714285714285715,0.30714285714285716
gonst001,2021,56,49,36,144,0.3888888888888889,0.3402777777777778,0.25
gonzc002,2020,22,15,20,59,0.3728813559322034,0.2542372881355932,0.3389830508474576
gonzc002,2021,140,87,108,341,0.41055718475073316,0.25513196480938416,0.31671554252199413
gonzg003,2020,42,21,28,91,0.46153846153846156,0.23076923076923078,0.3076923076923077
gonzm005,2020,76,63,55,194,0.3917525773195876,0.3247422680412371,0.28350515463917525
gonzm005,2021,142,159,96,401,0.3541147132169576,0.39650872817955113,0.23940149625935161
gonzv001,2020,46,12,12,70,0.6571428571428571,0.17142857142857143,0.17142857142857143
gonzv001,2021,54,19,22,97,0.5567010309278351,0.1958762886597938,0.2268041237113402
goodn001,2020,13,11,7,31,0.41935483870967744,0.3548387096774194,0.22580645161290322
gottt001,2020,8,14,11,33,0.24242424242424243,0.42424242424242425,0.3333333333333333
gouda001,2020,15,5,11,31,0.4838709677419355,0.16129032258064516,0.3548387096774194
gouda001,2021,49,27,17,96,0.5104166666666666,0.28125,0.17708333333333334
gracm003,2020,2,1,1,5,0.4,0.2,0.2
gratb002,2020,55,19,19,93,0.5913978494623656,0.20430107526881722,0.20430107526881722
gratb002,2021,73,19,32,126,0.5793650793650794,0.15079365079365079,0.25396825396825395
gravk001,2020,26,13,13,52,0.5,0.25,0.25
gravk001,2021,85,35,37,157,0.5414012738853503,0.2229299363057325,0.2356687898089172
grayj003,2020,51,36,46,133,0.38345864661654133,0.2706766917293233,0.3458646616541353
grayj003,2021,201,105,88,400,0.5025,0.2625,0.22
grayj004,2021,58,78,35,177,0.327683615819209,0.4406779661016949,0.1977401129943503
grays001,2020,71,23,37,131,0.5419847328244275,0.17557251908396945,0.2824427480916031
grays001,2021,174,87,78,342,0.5087719298245614,0.2543859649122807,0.22807017543859648
greec003,2020,29,25,13,68,0.4264705882352941,0.36764705882352944,0.19117647058823528
greec003,2021,55,86,46,188,0.2925531914893617,0.4574468085106383,0.24468085106382978
grees005,2020,41,26,23,92,0.44565217391304346,0.2826086956521739,0.25
grees005,2021,26,24,15,65,0.4,0.36923076923076925,0.23076923076923078
greiz001,2020,100,62,65,229,0.4366812227074236,0.27074235807860264,0.2838427947598253
greiz001,2021,257,131,137,530,0.4849056603773585,0.24716981132075472,0.25849056603773585
griff001,2020,4,1,0,5,0.8,0.2,0.0
grimj002,2020,3,5,5,13,0.23076923076923078,0.38461538461538464,0.38461538461538464
grotz001,2020,11,6,6,23,0.4782608695652174,0.2608695652173913,0.2608695652173913
gselr001,2020,22,11,16,49,0.4489795918367347,0.22448979591836735,0.32653061224489793
gselr001,2021,44,22,22,89,0.4943820224719101,0.24719101123595505,0.24719101123595505
gudur001,2021,19,13,21,54,0.35185185185185186,0.24074074074074073,0.3888888888888889
guerd001,2020,13,5,4,22,0.5909090909090909,0.22727272727272727,0.18181818181818182
guerd001,2021,63,76,34,175,0.36,0.4342857142857143,0.19428571428571428
guerj002,2020,14,18,16,48,0.2916666666666667,0.375,0.3333333333333333
guerj002,2021,8,6,8,23,0.34782608695652173,0.2608695652173913,0.34782608695652173
guerj003,2020,30,12,19,64,0.46875,0.1875,0.296875
guerj003,2021,96,54,41,191,0.5026178010471204,0.28272251308900526,0.21465968586387435
guerj004,2020,25,6,17,48,0.5208333333333334,0.125,0.3541666666666667
guill001,2020,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
guilt001,2020,12,7,8,27,0.4444444444444444,0.25925925925925924,0.2962962962962963
gutiv001,2021,151,113,63,337,0.44807121661721067,0.3353115727002967,0.18694362017804153
guzmj006,2020,1,0,2,3,0.3333333333333333,0.0,0.6666666666666666
gyorj001,2020,0,2,2,4,0.0,0.5,0.5
hadej001,2020,9,17,7,33,0.2727272727272727,0.5151515151515151,0.21212121212121213
hadej001,2021,34,40,22,97,0.35051546391752575,0.41237113402061853,0.2268041237113402
hahnj001,2020,17,13,7,37,0.4594594594594595,0.35135135135135137,0.1891891891891892
haled001,2020,29,6,19,55,0.5272727272727272,0.10909090909090909,0.34545454545454546
haled001,2021,34,20,24,80,0.425,0.25,0.3
hallm002,2020,13,4,15,32,0.40625,0.125,0.46875
hamec001,2020,4,3,4,11,0.36363636363636365,0.2727272727272727,0.36363636363636365
hamii001,2020,3,2,6,11,0.2727272727272727,0.18181818181818182,0.5454545454545454
hammj003,2021,25,17,14,56,0.44642857142857145,0.30357142857142855,0.25
handb001,2020,16,22,15,53,0.3018867924528302,0.41509433962264153,0.2830188679245283
handb001,2021,74,59,39,176,0.42045454545454547,0.3352272727272727,0.2215909090909091
happj001,2020,65,39,33,139,0.4676258992805755,0.2805755395683453,0.23741007194244604
harpr001,2020,26,24,19,70,0.37142857142857144,0.34285714285714286,0.2714285714285714
harpr001,2021,43,30,19,95,0.45263157894736844,0.3157894736842105,0.2
harrw002,2020,23,11,15,51,0.45098039215686275,0.21568627450980393,0.29411764705882354
harrw002,2021,6,4,7,17,0.35294117647058826,0.23529411764705882,0.4117647058823529
hartg001,2020,36,9,13,59,0.6101694915254238,0.15254237288135594,0.22033898305084745
hartk002,2020,15,12,12,40,0.375,0.3,0.3
harvh001,2020,11,7,8,26,0.4230769230769231,0.2692307692307692,0.3076923076923077
harvj001,2020,4,3,4,11,0.36363636363636365,0.2727272727272727,0.36363636363636365
harvm001,2020,21,6,17,44,0.4772727272727273,0.13636363636363635,0.38636363636363635
hatct001,2020,35,20,19,74,0.47297297297297297,0.2702702702702703,0.25675675675675674
heana001,2020,72,56,50,179,0.4022346368715084,0.3128491620111732,0.27932960893854747
heana001,2021,121,116,91,332,0.3644578313253012,0.3493975903614458,0.2740963855421687
heart001,2020,11,17,11,39,0.28205128205128205,0.4358974358974359,0.28205128205128205
heart001,2021,118,88,75,286,0.4125874125874126,0.3076923076923077,0.26223776223776224
heint001,2020,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333
